instagram_account,username,comment
https://www.instagram.com/muklis43967/,muklis43967,LUAR BIASA MANTAP MENANG MENUJU IKN PRABOWO GIBRAN UNTUK KEMAJUAN INDONESIA BERSATU DAN MENUJU INDONESIA EMAS SUKSES
https://www.instagram.com/idabmq/,idabmq,Alhamdulillah slamat jendral .gibran .moga slalu bersama rakyat
https://www.instagram.com/lola.kia2243/,lola.kia2243,SHT trs ya bpk Prabowo dan mas Gibran 🤲🏻 udh ga sabar pgn lihat BPK d Lantik jdi presiden 🤲🏻🤲🏻😇🥰🥰
https://www.instagram.com/mahyudi.mahyudi.16752754/,mahyudi.mahyudi.16752754,Tetap semangat dan motivasi majukan Indonesia di internasional
https://www.instagram.com/badi_cocoa/,badi_cocoa,Wou.. Mantap
https://www.instagram.com/yatiwahyuni71/,yatiwahyuni71,🔥🔥🔥🔥🔥🔥🔥🔥🙌🙌👏
https://www.instagram.com/rayzheber/,rayzheber,Nah gitu..semua Pejabat ASN pusat buruan pindah dah.. biar Jkt lengang  ga macet.
https://www.instagram.com/cherrylnancy2/,cherrylnancy2,👏👏👏👏👏👏👏👏👏
https://www.instagram.com/bernathdatu/,bernathdatu,Mantapp Pak Jokowi smoga pelantikan beliau berdua menjadi berkah bagi seluruh rakyat INDONESIA ✌️✌️❤️🥰❤️
https://www.instagram.com/sugito9302/,sugito9302,👏👏👏👏👏❤️❤️❤️❤️❤️😍😍😍😍😍
https://www.instagram.com/ichasalon78/,ichasalon78,Alhamdulillah 💪🏻👍🏻
https://www.instagram.com/mamikbeji/,mamikbeji,Mantap ❤️❤️❤️❤️❤️❤️
https://www.instagram.com/formasibth/,formasibth,Weh mantap
https://www.instagram.com/nasrizahari/,nasrizahari,Semoga terkabul hendaknya😂😂
https://www.instagram.com/nellihutagaolkemenkes1/,nellihutagaolkemenkes1,"Pancen oye sudah saya prediksi ternyata tepat, kiranya lancar 🔥"
https://www.instagram.com/almeidaandi/,almeidaandi,We'll See
https://www.instagram.com/martalena385/,martalena385,Cocok supaya gakvada yg mengganggu acara pelantikan nanti
https://www.instagram.com/endasudirman/,endasudirman,Sip
https://www.instagram.com/triastikay/,triastikay,Ingin datang
https://www.instagram.com/siswantorookay/,siswantorookay,Semoga Indonesia makin  baik
https://www.instagram.com/abaikan_jika_perlu/,abaikan_jika_perlu,Wah biaya angkut demonstran mahal dong😂😂😂😂😂😂
https://www.instagram.com/gerilyanto/,gerilyanto,Ora urus😂😂😂
https://www.instagram.com/pak_bima.manurung/,pak_bima.manurung,Semoga lancar.jgn dengar koment orang2 negatif.
https://www.instagram.com/zhishu_putry_taiwan/,zhishu_putry_taiwan,❤️❤️
https://www.instagram.com/solihin8257/,solihin8257,Sukses pa presiden&wkil presiden
https://www.instagram.com/samjee049/,samjee049,"Pas sj itu sdh !!!!! Gedung sdh siap ya d gunakn sj sesuai dg fungsinya. Jgn dngrkn yg pd nyinyir"" gk berguna itu."
https://www.instagram.com/dhuriahtersono/,dhuriahtersono,"Alhamdulillah semoga lancar semuanya, semoga bapak Presiden probowo gibran menjadi presiden yg amanah. . . . Presiden pilihan rakyat Indonesia. . . . Aamiin ya rabbal Alamin"
https://www.instagram.com/hanusiayuli/,hanusiayuli,GBU PraGib 👍🇮🇩✊....smg tugasnya amanah buat NKRI...Selamat bertugas di IKN yg baru.
https://www.instagram.com/djaparudin5/,djaparudin5,"MEMANG HARUS DI IKN,KAN MEMANG PRESIDEN IKN,OK GASS OKGASS😂😂😂"
https://www.instagram.com/ronny_adianto/,ronny_adianto,"peluncuran perdana makan siang gratis & susu gratis tiap hari selama 5 tahun buat 200 juta orang yang disalurkan pada sponsor2 resmi pendukung, yaitu : warung2 / rumah makan padang ; warung2 / rumah makan cina ; warung2  bakso ; warteg2 ; warung2 sate .... SUPER SEKALI 😂😂😂"
https://www.instagram.com/hefniirawan65/,hefniirawan65,Aku 😎 yess
https://www.instagram.com/molly_arby/,molly_arby,Kerren❤❤❤✌✌✌
https://www.instagram.com/ayikujang72/,ayikujang72,Rak urusan...rak gubris...rak meh nonton...enak mancing 😂😂😂
https://www.instagram.com/rama.bali2/,rama.bali2,🤟🙏❤️
https://www.instagram.com/selvikaijely/,selvikaijely,Amin..
https://www.instagram.com/rina_wong26/,rina_wong26,❤️❤️❤️🙏
https://www.instagram.com/rustiyadi031/,rustiyadi031,Baguslah kalo begitu nganyari ibu kota negara
https://www.instagram.com/sultansanjay141068/,sultansanjay141068,Terserah
https://www.instagram.com/maxipiterhengkeng/,maxipiterhengkeng,Mantap..👏👏👍😍
https://www.instagram.com/dianlimanto/,dianlimanto,bagus lah......
https://www.instagram.com/yasmin.nur.5095/,yasmin.nur.5095,Kirain dilangit
https://www.instagram.com/agoestsading/,agoestsading,Semoga korupsi habis di negara ini itu yang saya mau
https://www.instagram.com/bang_bimasakti/,bang_bimasakti,Setelah pelantikan lgsg tinggal di ikn apa balik kanan jkt
https://www.instagram.com/bandungvwaudi/,bandungvwaudi,DI CINA AJA SANA...ANDA BUKAN ORANG INDONESIA
https://www.instagram.com/hariadi761/,hariadi761,Alhamdulillah di kota saya di lantik
https://www.instagram.com/alfandoadam73/,alfandoadam73,Yg jauh sana..
https://www.instagram.com/abahdulhadi57/,abahdulhadi57,Semoga Allah Ridho..🤲
https://www.instagram.com/muntalibjbr70/,muntalibjbr70,Mantap
https://www.instagram.com/rappi_grosir/,rappi_grosir,Emang jd d lantik....?? ..😂😂
https://www.instagram.com/issaarwan/,issaarwan,Saya setuju
https://www.instagram.com/sugianto2173/,sugianto2173,"Alhamdulillah presiden ku , bapak Prabowo dan bapak Gibran wakil presiden"
https://www.instagram.com/haria_di2901/,haria_di2901,Apa gunanya negara ini berbuat sok2an. Ingin menjadi negara atau kerajaan. Berjalanlah semestinya atau kita melihat banyak yg mati karna sianida. Kopi sianida merupakan teknologi komunis
https://www.instagram.com/noldyssanger/,noldyssanger,Torehkan Sejarah Baru' untuk Indonesia Maju Menggapai KeEmasannya 💪👍🙏🎙️🎧
https://www.instagram.com/tjokegram/,tjokegram,Selamat datang di SINGGAH SANA yg betul² serba baru.
https://www.instagram.com/tiberias_153/,tiberias_153,Mantap...
https://www.instagram.com/fitrafirzafirdafauzif4/,fitrafirzafirdafauzif4,IKN kalimantan harga mati....😍😍😍
https://www.instagram.com/horassanto/,horassanto,Semoga Tuhan memberkati agar lancar terlaksana dalam pelantikan Presiden.Dan semua Panitia maupun semua unsur yg turut membantu memperlancar Pelantikan dapat berjalan dengan baik.❤️❤️❤️
https://www.instagram.com/perpusdessumberharapan/,perpusdessumberharapan,Aaamiiin Yra Semoga Allah Kabulkan Doanya Semoga Selalu Diberikan Yang terbaik Ikut Bapak
https://www.instagram.com/maiyanii105/,maiyanii105,Insah Allah amanah mas gibran dan Pak Prabowo Subianto lanjut pembangunan yg suda ada biar jadi Indonesia emas kedepannya 🤲💪 🙏
https://www.instagram.com/andreaslagamaki/,andreaslagamaki,Semoga Indonesia semakin makmur dan tiada korupsi lagi..
https://www.instagram.com/irfansoamole684/,irfansoamole684,❤️🇮🇩
https://www.instagram.com/wongsoatmojo/,wongsoatmojo,"Mau di ikn,mau dlm gorong2 sah2 saja kok"
https://www.instagram.com/bundy.nia.52459/,bundy.nia.52459,Kemenangan dgn curang kebahagiaan mu hanya sesaat didunia diakherat mu kekal
https://www.instagram.com/bundy.nia.52459/,bundy.nia.52459,Nga takut dgn siksa kubur pak?....
https://www.instagram.com/heribertusluki/,heribertusluki,Sebagai awal pemerintahan baru dalam kondisi baru. Sekalian membuktikan bahwa para Seniornya mendukung atau tdk. Jika mutung artinya gak mau hadir. Jika belum move on jadi penonton saja.
https://www.instagram.com/anherlinaa_/,anherlinaa_,kita datang yok
https://www.instagram.com/perkasa170/,perkasa170,"Mau di Amerika, mau di Depok....mau dimana saja gak ngaruh buat hidup rakyat hari ini!"
https://www.instagram.com/ujangidin/,ujangidin,Pelantikannya jangan disumpah di bawah kitab suci Al-Qur'an tapi di bawah kitab UU MAHKAMAH KONSTITUSI😂😂😂
https://www.instagram.com/untungwijaya82/,untungwijaya82,"Atur aja mau d mana aja, kapan aja yg penting seneg"
https://www.instagram.com/narangsitorus/,narangsitorus,syukurlah anies kalah sehingga tidak merusak IKN.
https://www.instagram.com/mjdenai/,mjdenai,Ada harapan baru utk lebih cepat maju...semoga koordinasi dgn TNI terutama utk mengamankan NKRI dr premanisme...😍😍
https://www.instagram.com/riajanuria/,riajanuria,Alhamdulillah Mantaap benar Bapakku   17 Agustus 2024 adalah upacara dan Pengibaran pertama Merah Putih di IKN Lalu di bulan Oktober nya Pelantikan Presiden dan Wakil Presiden terpilih tuk masa jabatan 5 tahun ke depan.  Subbhanaallah salut sekali saya dgn pak  👍👍👍👍 semoga Allah selalu menjaga Nusantara ini 🤲. Buat saya emg lbh baik di IKN ngapain di jakarta sdh banyak Polusi Negatif kebanyakan protes yg ga jelas di atur yg baik sukanya yg rusuh2.... Saya pastikan Rakyat Kalimantan pasti akan mengedepankan IKN semoga IKN akan lbh baik dan maju dari pada jakarta yg sdh padat merayap dan berpolusi dan bynk pendatang..sukses selalu ya IKN makasih pak  🙏🙏🙏♥️🇮🇩
https://www.instagram.com/rosminararo/,rosminararo,Mantap ❤️
https://www.instagram.com/yusrizal3196/,yusrizal3196,Setuju gk usah balik lagi
https://www.instagram.com/hendrijember/,hendrijember,🔥🔥🔥🔥👏👏👏👏👏😍😍😍😍😍👍👍👍👍🇮🇩🇮🇩🇮🇩🇮🇩
https://www.instagram.com/fm.palimbong/,fm.palimbong,Prefect ✨❤️✨❤️✨❤️✨
https://www.instagram.com/bangkotanpoeroeng/,bangkotanpoeroeng,Di kubutan juga boleh
https://www.instagram.com/semy_1981/,semy_1981,Yes
https://www.instagram.com/vanny.818/,vanny.818,❤️❤️❤️❤️❤️
https://www.instagram.com/narkpakpahan/,narkpakpahan,Bagus aja
https://www.instagram.com/dedensulaeman804/,dedensulaeman804,Apa para penolong demi perut kenyang senyum istri tawa anak kecil bahagia sang ayah
https://www.instagram.com/waginowahyu/,waginowahyu,"Dimanapun pentikan dilaksanakan, pokoknya sukses selalu, dan menjadikan Indonesia maju... ❤️❤️❤️❤️❤️"
https://www.instagram.com/niah.r/,niah.r,Alhamdulillah...
https://www.instagram.com/purnomobppn2/,purnomobppn2,😍❤️❤️❤️
https://www.instagram.com/anuardindakhi/,anuardindakhi,Mantap 👍
,,Hidden by Instagram
https://www.instagram.com/nengminda6/,nengminda6,Alhamdulillah ya Allah
https://www.instagram.com/astutibarata/,astutibarata,Alhamdulillah aamiin
https://www.instagram.com/yyusriany/,yyusriany,Semoga sukses dan lancar
https://www.instagram.com/jokosusilo8161/,jokosusilo8161,"Mantap, Indonesia maju rakyat sejahtera, koruptor hukum mati"
https://www.instagram.com/bonibonbon856/,bonibonbon856,"Baguslah...ga nyampah di jkt, 😂😂 mmng cocok klo di lantik di tngh utan, krn menang hasil curang 😂😂"
https://www.instagram.com/slowwae1234/,slowwae1234,Moga kecebong dan kampret pindah ke ikn semua biarkan rakyat hidup bahagia tanpa kalean
https://www.instagram.com/asnawi_alayubi/,asnawi_alayubi,Pretttt.... ketahuan curangnya.....
https://www.instagram.com/izhell._/,izhell._,"Kita lihat saja nanti, apa yang terjadi.. percaya lah tuhan punya strategi terbaik untuk rakyat.."
https://www.instagram.com/2person_30/,2person_30,"alhamdulillah pak prabowo 👏👏, insya allah dengan terpilih nya pak prabowo indonesia makin aman 👏"
https://www.instagram.com/fdlatri/,fdlatri,"Agak Laen, belum pengumuman sudah mendeklarasikan dirinya sendiri 😂"
https://www.instagram.com/novii.ny_yudi/,novii.ny_yudi,😂😂😂😂 Kecurangan bw nama Allah. Allah tdk ridho tgl tunggu penyesalan penduduk 02
https://www.instagram.com/mayaindra11/,mayaindra11,"Nyolong suara Rakyat, gelembungake suara itu sdh dosa besar , bohongin rakyat jg dosa besar..semua ada masanya..Allah tdk tidur, pengadilan negara tdk kalian hiraukan,pengadilan rakyat tdk kau hiraukan,Allah yg akan mengadili dan menurunkan azab kalian..rezim sdg di istidraj oleh Allah, tggu pembalasan Allah🔥🔥🔥🔥🔥"
https://www.instagram.com/bebby.inca/,bebby.inca,Sehat slalu bapak 😍😍😍
https://www.instagram.com/intan_indrawati_s/,intan_indrawati_s,KePEDEan ni bpk..awas bpk jgn smp stroek ya kl ga dilantik
https://www.instagram.com/i_pulee/,i_pulee,"buru2 dilantik pak, takut lama2 anak abah pada gila"
https://www.instagram.com/dwiartiwidyastuti/,dwiartiwidyastuti,"Sebelum bulan Oktober kontrol dulu ke dokter ya pak, agar bs hadir di pelantikan pak Anies😂"
https://www.instagram.com/hansragafwn/,hansragafwn,Panas gak ya anak abah? 😂😂
https://www.instagram.com/andre_kurozaki/,andre_kurozaki,Kalau udah di diskualifikasi mau bilang apa😂😂😂
https://www.instagram.com/nungki201432/,nungki201432,Saya Doain ngga jadi ya pak!! Karna ga ikhlas menang dengan cara2  banyak  pelanggaran dan Kinerja Penyelenggara PEMILU yang TIDAK AMANAH dan Professional. Saya pribadi Ga masalah bpk mw dilantik kpnpun....yg UTAMA BENAHIN DULU Sysyem Pemilu yang CARUT MARUT DI KPU....agar yang menang juga enak karna murni suara rakyat dan yang kalah pun legowo karna Rakyatnya. Point Utama BENAHIN dulu system Penyelenggara KPU! harus dari skarang bukan nunggu 20 oktober....pasti Rakyat Indonesia banyakan lupanya dgn sejarah ....!
https://www.instagram.com/yanadje/,yanadje,"Kasian banget,terbuka curang nya Iyah 😂😂😂😂😂😂"
https://www.instagram.com/mimeilia_/,mimeilia_,hmmm menarik hahaha. udah tau ya kemenangannya?🤔
https://www.instagram.com/wargasaputra/,wargasaputra,"mongggo dgn berbagai cara yg tdk halal, sampai kpn pun rakyat menilai ilegal"
https://www.instagram.com/khoirul.afif26/,khoirul.afif26,"para anak"" abah sama anak metal. kalau mau nangis, nangis aja gak usah di tahan😂😂"
https://www.instagram.com/syaiful87/,syaiful87,Selamat ya pak. Akhirnya tau bagaimana caranya menang ya pak?
https://www.instagram.com/ginnawulan/,ginnawulan,"Oke BOS, Oke BOS, makan siang dana BOS"
https://www.instagram.com/prihatmiko7/,prihatmiko7,"Saya tidak takut,tidak pnya jabatan mas anies....sorry yeeeeeee.....😂"
https://www.instagram.com/emalhm1_/,emalhm1_,"Jangan bawa² nama Allah, kalo hasil dari kecurangan."
https://www.instagram.com/thegarmayukho/,thegarmayukho,"Dulu jadi lawan, sekarang jadi kawan demi sebuah jabatan yang pernah 3x hanya jadi angan angan.. Enak jilat ludah sendiri ya pak😂"
https://www.instagram.com/dewi.kartik4/,dewi.kartik4,ini lah sosok presiden dgn rekam jejak dan lewat proses yg c4c4t hukum😂
https://www.instagram.com/rystaekabsreal/,rystaekabsreal,Makin terbuka jelas kecurangannya dekan berstatment seperti ini.
https://www.instagram.com/hi.sofialacuba/,hi.sofialacuba,Ciee yg menang curang 😂😂😂
https://www.instagram.com/imamjw/,imamjw,Buset hasil KPU aja masih progress penghitungan udah koar2..
https://www.instagram.com/alankusumo/,alankusumo,"Katanya sih menang dgn presentasi 58% tp terlihat panik...ekspresi menang biasa aja,di ajak hak angket g brni...klo memang jujur lawan aja jgn byk alasan hehe"
https://www.instagram.com/tribarca12/,tribarca12,Hihihi..e blum tau maut kapan datangnya..e pas mau dilantik dipanggil Allah gmna🤭🤭🫣🫣🫣
https://www.instagram.com/andreannbudi.r/,andreannbudi.r,Menang karena curang ya pak😂😂😂
https://www.instagram.com/dianingdwayogaputri/,dianingdwayogaputri,"komennya banyak yg suudzon bae.. ky yg udah pd ahli surga semua, kl bener dilantik emang yg gak terima mau pindah negara??"
https://www.instagram.com/belindajoang93/,belindajoang93,prabowo gibran ❤🔥
https://www.instagram.com/arsyaumi507/,arsyaumi507,boneka jokowo
https://www.instagram.com/masamar_/,masamar_,Menang curang aja pede banget
https://www.instagram.com/supriabdullah97/,supriabdullah97,Mari di bulan Puasa ini berdoa semoga Pemimpin Bangsa ini mewujudkan Janji Janjinya Klopun tidak dijalankan semoga Allah mengantikan Pemimpin yang mampu menjalankan amanah yang diembankan 200 juta lebih penduduk Indonesia.
https://www.instagram.com/bud_as01/,bud_as01,"apa2 mau di segerain , santai aja broo😂"
https://www.instagram.com/vincent787_/,vincent787_,"sampe segini gilaakk nya negeri ini dibuat penguasa, KPU  belum mengumumkan kok dia yakin sekali 😂😂"
https://www.instagram.com/incesvitry18/,incesvitry18,Siapa yg uda ga sabar prabowo dilantik 😍🔥 tombol setuju 👉
https://www.instagram.com/jalanyanglurusbukanjalansesat/,jalanyanglurusbukanjalansesat,Kalau meninggal sebelum dilantik gimana?
https://www.instagram.com/meysa_putri29/,meysa_putri29,Yg panas makin panas ni ye😂😂😂
https://www.instagram.com/abyansyah__/,abyansyah__,"Semua pemilu curang, kecuali amin menang🤭 intiny orang baik orang sholeh orang sholehah orang pinter orang jujur orang aring dukung amin🤭"
https://www.instagram.com/alpasermeky/,alpasermeky,Jelas2 wakil anda mengotak atik uud demi bisa jadi wakil presiden pak. Sudah jelas curang.
https://www.instagram.com/redisaputra051/,redisaputra051,Kok udh tau? Oh iya lupa mk aja lewat wkwkkw
https://www.instagram.com/gudanglampusurya/,gudanglampusurya,Tombol KETAWA HASIL KECURANGAN 😂😂😂😂
https://www.instagram.com/bang_nopek/,bang_nopek,Kacung jokowi kau jendral 😂
https://www.instagram.com/wulandari.980/,wulandari.980,Presiden boneka y pak ...
https://www.instagram.com/voszca/,voszca,"Kita liat indonesia 5 tahun kedepan, ada perubahan atau tidak biarkan waktu yang menjawab, mudah mudahan bisa maju indonesia di tangan paslon 02 ini"
https://www.instagram.com/cutsyaqil/,cutsyaqil,"Insyaallah pak, 20 Oktober itu masih sangat lama, sedangkan besok saja kita tidak tau apa yang terjadi."
https://www.instagram.com/horasbah_23/,horasbah_23,Belum tentu pak. Kalau bapak stroke dan meninggal sebelum 20 Oktober yah ngga jadi dilantik dong pak
https://www.instagram.com/henrysaputra58/,henrysaputra58,Mimpi. Hak Angket telah dimulai. Siap2 02 di Diskualifikasi.
https://www.instagram.com/romadhonia/,romadhonia,Jujur kasian dgn Pak Prabowo Subianto. Misal jadi presiden pun kesannya tetep cm Presiden Boneka aja 😢
https://www.instagram.com/eddysiswanto.official/,eddysiswanto.official,Siyaaappp! Ok gas ok gas!!!💪😁
https://www.instagram.com/muhammadrez_/,muhammadrez_,"Iyalah wo mulus, bagian dari Jokowow, bintang 4 kebanyakan joget begini jadinya"
https://www.instagram.com/ariyani145/,ariyani145,uhuyyy menyala presidenku😍
https://www.instagram.com/dob_krooom/,dob_krooom,"Kita? Sorry jika di akhirat nanti disidang, saya tidak ikut andi dgn kasus2 anda dan dia 🤣"
https://www.instagram.com/baiq_laduna_permata/,baiq_laduna_permata,Kasian yg kalah teriak curang trus wkwkwkkwkwkw😂😂😂
https://www.instagram.com/gtaldistifr__/,gtaldistifr__,tabarakallah pak buah dari kesabaran bertahun2 💙🥹
https://www.instagram.com/kucing_meong818/,kucing_meong818,Gpp prabowo yg Presiden. Asal bukan Abah yang paling ahli surga. 😊🤭
https://www.instagram.com/pelangitbm/,pelangitbm,Semoga lancar Amiin..👍✍🏼
https://www.instagram.com/martkosibuea/,martkosibuea,Amin amin bapak panutanku 2024 🥰🥰🥰
https://www.instagram.com/_arieffm/,_arieffm,selamat pak presiden 02
https://www.instagram.com/na_haz07/,na_haz07,menyala abangkuu🔥🔥🔥🔥🔥 pendungkung anis😂
https://www.instagram.com/bocahjambe/,bocahjambe,"Jadi pejabat hasil dari rekayasa kok bangga, lebih terhormat kalau mundur sekarang dari pada kena duskualifikasi...😭"
https://www.instagram.com/osamukita_indonesia/,osamukita_indonesia,"Alhamdulillah ala kulihal ya pak. Kalau benar Bapak menang dengan cara jurdil, Saya doakan menjadi pemimpin yg amanah & berkah. Tapi kalau kebalikannya, seburuk-buruknya azab menimpa bapak dan kubu²nya"
https://www.instagram.com/mekdonsiahaan/,mekdonsiahaan,Saya salah satu dari gen Z yang tidak memilih Prabowo
https://www.instagram.com/rahma_pratiwi4/,rahma_pratiwi4,"Habis dilantik dikasuskan ""food estate dan alutsista"" setelah itu gibren jadi RI 1......."
https://www.instagram.com/lisyetheedens/,lisyetheedens,"Amien Puji Tuhan , Kami bangga punya presiden seperti pak Prabowo Subianto"
https://www.instagram.com/yadieasser/,yadieasser,Misal nih yee pak.. Misaaaalll yeee.. Bapa kagak kepilih lgi jd pelciden ternyata Pak Anies yg di lantik.. Bapa kira2 nagis2 di Pojokan kagak pa😂
https://www.instagram.com/nisa_noviatun/,nisa_noviatun,Akhirnya selamat ya pak.. Tp knp bau menangnya kurang sedap ya🤔
https://www.instagram.com/cak_tabrii/,cak_tabrii,Katanya sory yee.  Sory yee...q tk gila jabatan....tp kok udah omon dilantik....wk wk...
https://www.instagram.com/karmila710/,karmila710,Udah yakin nih jadi presiden😂
https://www.instagram.com/alvin_tjondro/,alvin_tjondro,Cus pak buru2 d lantik biar ga makin heboh tuh si 24 apalagi 16 🤭
https://www.instagram.com/rosalianisa24/,rosalianisa24,"Coba pendukung 02 lihat, Prabowo adalah bagian dari Jokowi.. Kalau beras mahal sekarang ya otomatis dilanjutkan.. Masih aja teriak2 belum dilantik.. 😂"
https://www.instagram.com/younne.new/,younne.new,AMIN 🙏 SEHAT SELALU YA PAK PRABOWO .. KAMI RAKYAT KECIL BERHARAP  KELAK PAK PRABOWO BISA MELANJUTKAN KINERJA BAPAK JOKOWI.  TUHAN MEMBERKATI BAPAK 🙏🙏🙏🇲🇨🇲🇨🇲🇨
https://www.instagram.com/zackiy_1/,zackiy_1,Ambisi berpuluh tahun..
https://www.instagram.com/kangmas_priyanto/,kangmas_priyanto,Ndasmu dilantik😂
https://www.instagram.com/mirandafitri/,mirandafitri,Halu
https://www.instagram.com/tony_munawar86/,tony_munawar86,Klu you berani  bicara audit KPU ? Itu baru pahlawan
https://www.instagram.com/sinunghapsari/,sinunghapsari,Tunggu keadilan Nya pak dan keadilan rakyat yg bergerak
https://www.instagram.com/elningrum18/,elningrum18,Kalo Allah ga membolak balikan keadaan ya pak
https://www.instagram.com/hisen.ahmad/,hisen.ahmad,Kata y Wowo ini Jendral? Tapi ko mau SH jd kacung? Sumpah saya nanya pak 🙏 krna sya dlu pendukung bapak
https://www.instagram.com/aldiecausenadie/,aldiecausenadie,are you sure !!!??
https://www.instagram.com/zulhadahmad23/,zulhadahmad23,dengerin nih
https://www.instagram.com/tukang.nyender/,tukang.nyender,Yaelah yg dukung 02 ntar juga ngerasain dampaknya dan PASTI MENYESAL 😂
https://www.instagram.com/pelangitbm/,pelangitbm,Amiin..yra..👍✍🏼
https://www.instagram.com/imaadumppp/,imaadumppp,Aamiin 😇
https://www.instagram.com/anjodaseda/,anjodaseda,"Mogiastu,  Amen Ya Tuhan 🤲🤲🤲🙏🙏🙏"
https://www.instagram.com/kululekiartati/,kululekiartati,Semoga dilancarkan sampai tgl 20 okt🙏❤❤
https://www.instagram.com/yennita_mansoer/,yennita_mansoer,Hasil pilpres dari detik pertama tidak pernah bergeserTiba-tiba suara  PSI sendiri yg naik sampai 2 digit . Luar binasa😁
https://www.instagram.com/suliyah1107/,suliyah1107,"Pede amat sih pak,, udah ngebet banget si wowo ini.. Sabar pak tunggu pengumuman dr kpu..."
https://www.instagram.com/sutadjisuta/,sutadjisuta,Makan gratis mencret pakai uang jin.
https://www.instagram.com/rikimaru_41/,rikimaru_41,Mantap... BBM naik buat makan siang. Imbasnya semua harga naik buat makan siang gratis seharga 15rb. Btw 15rb itu dari pusatnya sampe ke anak berpa ya? Ingat cerita dana buat stunting? Dari pusat 10m nyampe ke rakyat 2m. Tp pendukung 02 mana paham... 😂😂😂
https://www.instagram.com/syaifudinnaziri/,syaifudinnaziri,OKE GAS OKE GAS yg di atas bagi bagi jabatan pendukung nya yg di bawah gigit jari kbagian  barang2 serba mahal
https://www.instagram.com/onereisya/,onereisya,"kalo soal fakta 02 ngilang, tapi kalo soal fitnah orang lain mereka maju paling depan"
https://www.instagram.com/ajnaummah/,ajnaummah,"Semoga nantinya tidak kecewakan yaaa 😄 Kemenangan yang sudah di rencanakan ya pak  , sudah menghalalkan segala cara ... Subhaanallah ... 😄 Jika memang Allah sudah tuliskan beliau lah yang menjadi pemimpin negara ini ... Semogaa menjadi pemimpin terbaik ya pak . Allah maha membulak balikan keadaan , jangan seneng duluan 😄 Biar kalo tidak jadi menang , bapak pun tidak kecewa berat 😧 ... Semoga Allah berikan hidayah kepada pelaku² kecurangan nya  pada pilpres tahun ini ."
https://www.instagram.com/ib.rahim8413/,ib.rahim8413,Minimal bapak udah faham. Cara mencurangin bapak di2019
https://www.instagram.com/petrusoedy/,petrusoedy,Semoga TUHAN berkehendak yang lain!!!
https://www.instagram.com/nirrisma/,nirrisma,Setelah 20 th berangan2
https://www.instagram.com/faza_ghufron/,faza_ghufron,"Segitu nya pak,menghalal kan segala cara demi menjabat...akan kalian pertanggung jawab nanti di akhirat....."
https://www.instagram.com/uji_h.a/,uji_h.a,Kasian kasih dia napas aja paling 3 bulan aja di demo😂
https://www.instagram.com/bahantexstil/,bahantexstil,mimpi😂😂😂😂😂
https://www.instagram.com/andikahate/,andikahate,Malaikat izrail be like : halo pak👋
https://www.instagram.com/diiosiahaan/,diiosiahaan,"Baca komenan kebanyakan pasukan sakit hati 😂 lucu komen nya , emg kalau Abah menang bahan bahan pokok ga bakalan naik ? Emg kalau Abah menang BBM bakalan gratis ??"
https://www.instagram.com/noeroelfoeady/,noeroelfoeady,alhamdulillah
https://www.instagram.com/habibhusin22/,habibhusin22,😂😂
https://www.instagram.com/crristianofal/,crristianofal,Yakin wo?
https://www.instagram.com/noprianto_r/,noprianto_r,Makan lah sikit nanti anak Abah sakit...Meledak 🔥😂
https://www.instagram.com/nandaiawan_/,nandaiawan_,"Belajar dari yg punya tagline (wow murah banget), ujung-ujungnya pasti pahit, jgn terlalu over pak, hati-hati, tiap kehendak hanya Allah yang punya bukan manusia ❤️"
https://www.instagram.com/imam.dzaky.927/,imam.dzaky.927,Aamiin
https://www.instagram.com/fazrifachrudin/,fazrifachrudin,Iye presiden lain ?
https://www.instagram.com/manoppoconchita2/,manoppoconchita2,Berarti kecurigaan banyak orang dengan PEMILU terbukti
https://www.instagram.com/niayulianita03/,niayulianita03,"Sehat"" ya pa"
https://www.instagram.com/kanjeng_ono/,kanjeng_ono,Yakin pak...umur sampai October....kalau Allah berkehendak beda cerita ya pak
https://www.instagram.com/store_docik/,store_docik,Semoga aj ga trjadi
https://www.instagram.com/grazier.repts/,grazier.repts,😂😂😂😂😂
https://www.instagram.com/denssecond/,denssecond,Ikut paket c jalur cepat
https://www.instagram.com/glngsstra/,glngsstra,sumber min soalnya belom liat prabowo jumawa kaya dlu skrg lebih ademm hehe🤙🏼
https://www.instagram.com/gnwn20_/,gnwn20_,Oke gas oke gasss serba mahalll 😂😂😂😂
https://www.instagram.com/nanati_66/,nanati_66,Selamat ya BPK Prabowo Gibran atas kemenangannya itu udh takdir dr Alloh❤️❤️❤️❤️
https://www.instagram.com/nanati_66/,nanati_66,BIASA ORG YG KALAH MULUUTNYA  GEMBAR GEMBOOR CURANG  UDH LAGUUNYA
https://www.instagram.com/adeardiansyah26/,adeardiansyah26,Selamat pak prabroro sudah siap jadi bonekanya pak jokowi😂😂😂😂
https://www.instagram.com/ninnahasuna/,ninnahasuna,"Banyak omon - omon... Blg curang,  tapi tdk bisa menunjukan bukti kecurangannya"
https://www.instagram.com/muhidinmufid68/,muhidinmufid68,Ternyata2 bpk sangat menginginkan jabatan itu ya?.
https://www.instagram.com/santibelanda/,santibelanda,😍😍😍😍😍😍
