publishedAt,authorDisplayName,textDisplay,like_count,likeCount
2024-05-14T14:05:22Z,@ahmadyoserizal5263,"Mualaf ecek2, gimana mau amanah",,1.0
2024-05-14T21:30:38Z,@user-xq9wm7dv3c,"@@ahmadyoserizal5263 aah terserah anda, anda orang yang tdk ska pemimpin yang kmi pilih silahkan mau berkata apa terserah anda ☺️",,0.0
2024-05-15T11:28:36Z,@tubaguspram4800,Hikmah cerita sisemut dg nabi Sulaiman....semut aja tak yakin dg Sulaiman AS Krn dia manusia biasa apalagi om Wowo yg kualitasnya msh......🙏,,0.0
2024-05-15T12:39:05Z,@user-xq9wm7dv3c,"@@tubaguspram4800 setiap manusia mempunyai hak masing-masing bro., sejelek apapun ttap ada yang suka., sebaik apapun juga ada yg tdk suka 😷",,0.0
2024-05-15T12:49:42Z,@user-xq9wm7dv3c,"@@tubaguspram4800 siapapun pemimpinnya yg memilih, yg tdk tetap kami rakyatnya dia. jadi kita tdk perlu mengejek pemimpin kita., siapapun pemimpinnya kita hrs menghormati 😊",,0.0
2024-05-14T10:28:40Z,@aansofyanansori6099,Inilah MISTIK JAWA...! Ilmu COCOKOLOGI...! OTAK - ATIK - MATUK...! Mensugesti diri sendiri..!<br>Tapi Waspada Fisika Kuantum berjalan Sesuai Kondisi Alam yg menyelaraskan KESEIMBANGAN...!<br>HUKUM SUBATULLAH...! &quot;ALAISALLAHU BI AHKAMIL HAKIMIN...?&quot;,,0.0
2024-05-14T10:24:50Z,@anicili748,Ucapannpraboeo adalah ucapan sang  munapik dan penghisnat tak bisa fi pegang ycapanya.,,0.0
2024-05-14T10:23:09Z,@JamalUddin-sb8xd,"Yang curang di pastikan masuk jurang janji Allah,  tangan memcancang bahu memikul, perbuatanmu akan menimpa dirimu, tumggu saatnya itu pasti",,0.0
2024-05-14T10:22:39Z,@mamiksrk2655,TIDAK  MASALAH  ADA  YANG  TIDAK  MENDUKUNG,,0.0
2024-05-14T10:17:53Z,@lorengputih9864,TANPA MASYARAKAT INDONESIA DAN JENDRAL SOEDERMAN SUKARNO BUKAN SIAPA SIAPA....<br>SAPA BILANG INDONESIA MILIK SOEKARNO...??<br><br>BENAR ITU KATA PAK PRABOWO...,,0.0
2024-05-14T10:09:38Z,@iman64man27,"Nanti klu ketemu masalah jgn marah2 y pak, jgn main tembak",,0.0
2024-05-14T10:08:45Z,@user-gp1ho6qp2h,Mntab pak prabowo OK banget,,0.0
2024-05-14T10:07:38Z,@miptaulkh45,Kyaknya juga di dukung nyirorokidul juga. Katanya. Di acara sdg ada jin yg bilang begitu. Tp wallahualam,,0.0
2024-05-14T10:03:27Z,@snipersenyap8391,Semangat pk Prabowo....<br>Rakyat menunggu kerja nyata bapak ....🙏🙏🙏🙏,,2.0
2024-05-14T09:49:35Z,@komtemplasi,Semoga para pemimpin dan para pejabat negara kita mendapat hidayah.,,0.0
2024-05-14T09:46:01Z,@sitkom9393,Sekarang ngomong gitu.besok siapa yg tau.gibran disingkirkan aja.trus mau apa.kepedean amat.,,0.0
2024-05-14T09:38:38Z,@sultana4900,"Buat PAK PRABOWO YESSS, BUAT GIBRAN NO❗🤑",,0.0
2024-05-14T09:32:18Z,@kyukyu5241,Buktikan jangan cuman omon omon,,0.0
2024-05-14T09:28:29Z,@ancerusli,Semoga tidak Bocor,,0.0
2024-05-14T09:06:24Z,@slametbudi332,Pak prabowo Semoga amanah  dan dpt tunaikan janji2 kampanyenya...untuk omon omon sementara ditutup saja fokus pada janji kampanyenya,,0.0
2024-05-14T08:47:47Z,@YAFIZZZ,Makan gratis,,1.0
2024-05-14T08:46:37Z,@user-qm7sb2sl7y,Kami ikut Senang Bersyukur smoga pk bowo Jdi pemimpin yg Amanah Amin 😇❤,,23.0
2024-05-14T08:28:48Z,@IndraGunawanMunthe-zn4uw,CULIIIIIK....BENTUUK TEAM MAWAR....😂😂😂,,0.0
2024-05-14T08:26:30Z,@WahabSidik-fs8zy,❤😁😁😁😁😁😁👍,,0.0
2024-05-14T08:19:10Z,@ZonaJo1967,❤❤❤❤,,0.0
2024-05-14T08:15:02Z,@diendienfachrudien7610,PRODUK GAGAL DEMOKRASI😂😂😂,,0.0
2024-05-14T08:09:40Z,@dedejunaedi6735,Saya udah mengatakan dari dulu.klo ini ada kecurangan pasti banyak bencana di mna mna...eh bener,,0.0
2024-05-14T07:48:46Z,@AndyandyAndy-fi9fn,Pak tolong lah kami meserakat dari kal-bar masalah lahan perkebunan kelapa sawit yg rumit ini,,0.0
2024-05-14T07:39:07Z,@adampulungan1742,"Prabowo tetap seorang pecundang abadi.kalah jelas seorang  pecundang, menangpun karena digendong.🤣🤣🤣.tak ada yg dibanggakan dr Eyang Wowo.",,0.0
2024-05-14T07:36:46Z,@myaniyani4108,Huuuuhhhh....,,0.0
2024-05-14T07:35:53Z,@kojeksaptahadi5154,seru-seru pak Prabowo 🙏,,0.0
2024-05-14T07:35:52Z,@sugiantop6423,Didukung jkw SBY .yg milih cuma 96 JT GK sama dengan keduanya mayoritas pemihnya wi🤪,,0.0
2024-05-14T07:17:41Z,@userku457,Semoga kedepannya boleh jadi pemimpin yg amanah..tinggal kita lihat bagaimana kelanjutannya..,,0.0
2024-05-14T07:15:14Z,@gembul.merpati7206,Mantap pak prabowo lembah tidar hadir.,,0.0
2024-05-14T07:09:58Z,@user-uv3wj8xg4s,Udh mulai keluar jiwa premannya,,0.0
2024-05-14T07:09:10Z,@entissutisna3088,😀😀😀😀,,0.0
2024-05-14T07:08:43Z,@petratri4801,Saya yakin anda hanya omon omon......,,0.0
2024-05-14T07:06:32Z,@endangsumadji5912,BERARTI YDK MIHAK RKY KE DINASTI KKN.NEPOT,,0.0
2024-05-14T07:00:40Z,@user-qu6tz9yd6z,"DI BELAKANG PENJILAT SEMUA, BUKAN KEKUATAN BESAR, SALAM WARAS 🤟🤟🤟",,0.0
2024-05-14T06:57:19Z,@harydunk843,Memjdi pemimpin klo tdk amanah akan kualat nanti diakhir hayatnya.,,0.0
2024-05-14T06:52:35Z,@rizalmaulan6248,"KLW tak ada ancaman bagi kades, KLW TDK memilih anda TDK akan dpt bandes n semua urusan akan dipersulit. Anda TDK akan menang dipilpres ini.",,0.0
2024-05-14T06:46:36Z,@surosotigadara9701,Smoga kerja murni utk rakyat. Jgn utk poro konco,,0.0
2024-05-14T06:46:02Z,@soepriesurprise1673,Asal korupsi tidak pandang bulu ditegakkan aku yakin Indonesia bisa mandiri,,0.0
2024-05-14T06:32:10Z,@ellensylviakilla4799,"Negara hrs di kelola demi kesejahteraan masyarakat Indonesia,jgn di jadikan bancakan untuk kelompok dan golongan",,0.0
2024-05-14T06:32:03Z,@tommyanggara8383,Salam hormat pak prabowo..,,0.0
2024-05-14T06:21:40Z,@imamsantoso6337,Prabowo didukung sebagian besar rakyat indonesia dan siap adu otot untuk membelanya,,0.0
2024-05-14T06:13:17Z,@aguswidodo1169,Semoga amanah. Dan maju...,,0.0
2024-05-14T06:12:29Z,@Nyok9,"<b>Semoga pak prabowo memimpin indonesia lebih baik lagi, aminn ya Allah...🤲🙏</b>",,0.0
2024-05-14T05:55:09Z,@vladimirivanovscky4132,EMANG UDAH WAKTUNYA JADI PEMIMPIN INDONESIA MENGGANTIKAN PAK JKW,,0.0
2024-05-14T05:47:59Z,@haryonojk-nx4vp,MANTAP PAK PRABOWO BUNG KARNO MILIK RAKYAT BUKAN MILIK SATU GOLONGAN  TANPA RAKYAT DIA YA NDAK ADA APA APA NYA,,0.0
2024-05-14T05:46:06Z,@Satrianggoro,Kasih kesempatan lah kasian nyapres berkali-kali baru kali ini menang..,,0.0
2024-05-14T05:34:03Z,@harisantosa4069,Semoga saja bukan bangkitnya orde baru versi Pinokio.,,0.0
2024-05-14T05:28:16Z,@almanunuoh7538,Juga wakilnya buah masih pentil di karbit ya ga mm asateng malah bosok.,,0.0
2024-05-14T05:27:12Z,@roisyasin2549,Kog kayak kampanye 😂,,0.0
2024-05-14T05:25:34Z,@DediSuhendar-gy1ee,Kalau dirangkul semua tdk ada yg mengawasi pak apalagi mengkritik yg ada Orde baru tumbuh lagi.,,0.0
2024-05-14T05:21:17Z,@nurintanlestarinurintanles7456,Tegas,,0.0
2024-05-14T05:17:35Z,@yoesyoes6486,Kesombongan mu akan anda buktikan nanti..<br>Jngn blum apa&quot;banyak omon omon..di lantik aja blum...,,0.0
2024-05-14T05:14:38Z,@kamsokemput4340,Siap jendral<br> Buktikan indomesia.majuu,,0.0
2024-05-14T05:05:44Z,@RisnotoresTores-ms6rw,Pemimpin yg tidak akan membawa bangsa ini akan lebih baik. Penuh dgn kontrafersi. Saling bagi bagi jabatan.bikan untuk membawa bangsa dan negara dak rakyat yg di utamakan. Tapi kepentingan politik yg di utamakan.,,0.0
2024-05-14T05:02:02Z,@jokorismanto8182,Ah loe Wowo pikirin tuh makan siang gratis sama hapus kemiskinan....,,0.0
2024-05-14T04:56:51Z,@mahoni5942,Semoga prabowo diberikan panjang umur.,,0.0
2024-05-14T04:56:15Z,@ochadut9966,"Ditunggu kerja karya baktinya, jangan omon&quot; dan janji kosong doang",,0.0
2024-05-14T04:50:43Z,@abangjagodarikutub8026,Alhamdulillah sy lahir tgl 13 dan g ad ap² sampai skrg,,0.0
2024-05-14T04:46:08Z,@AnwarAnwar-ip7sd,Ya monggo pak Bowo....makan gratis bagaimana ...dan rakyat mengeluh mencari lapangan kerja yg didesa  banyak setreesssss...biaya sekolah tak terkendali...wes ngonoae pak....bp pejabat saya rakyat....,,0.0
2024-05-14T04:33:40Z,@arifinfatazis1098,Akhirnya membuka tabir....   yg selama ini di tutupi. Rakyat .... tinggal tagih janjinya. 5 thn ke depan.,,0.0
2024-05-14T04:33:27Z,@umikhoiriyah3436,Itulah p.prabowo dengan sifatnya yng blak2kan nasionalis juga negarawan tanpa ingin di sanjung2..best of the best p.prabowo,,0.0
2024-05-14T04:22:04Z,@Ardhi-qh4ec,Rugi Indonesia punya pemimpin hasil curang,,0.0
2024-05-14T04:08:25Z,@rininurhaeni7261,Ga pede bpak kaya nya..,,0.0
2024-05-14T04:06:15Z,@HasanBasri-uk2pj,"Siap, lanjutkan ... semangat pak prabowo",,0.0
2024-05-14T04:00:35Z,@user-vq8tp1xt8y,👍👍👍👍,,0.0
2024-05-14T03:55:21Z,@azkaofficial2305,"dah kuat lah tu,buat lah apa yg mau kau buat",,0.0
2024-05-14T03:42:17Z,@musandiandi6841,"Semoga apa yg bapak cita&quot;kan untuk b<br>angsa ini terwujud,,, saya sebagai masyarakat biasa? Berharap bapak bisa adil  kepada seluruh rakyat miskin,, di segala aspek,, jangan lupa berantas koruptor &quot; Yg memiskinkan rakyat Indonesia",,0.0
2024-05-14T03:33:04Z,@arjunosobokandang.8491,"Gerombolan dinasti,,,urus LPG,,, telat,,songong,,,",,0.0
2024-05-14T03:15:25Z,@bramvano5655,271jt rakyat mendukung 🙏,,0.0
2024-05-14T03:09:44Z,@herisupriyanto07,Halo prabowo food estate gimana kabarnya 😅😂😂😅,,0.0
2024-05-14T03:08:10Z,@mursyidalaziz9732,Yach...saya dukung anda...karna Gusdur...👍👍❤️,,0.0
2024-05-14T02:55:03Z,@FahimAsyhari,Era Soeharto kembali lagi,,0.0
2024-05-14T02:47:35Z,@ff_lobby6259,"Tegas apa nya..!!! Urus tuh adik lu Wowoo.. tambang timah di bangka,,bangun pabriknya di batam... Apa ga mikir masyarakat bangka... Sialan...",,0.0
2024-05-14T02:47:27Z,@Momoy-hm4gp,Ikuti saya pak arahan seperti pak SBY..kami rakyat ingin seperti dahulu kala,,0.0
2024-05-14T02:39:23Z,@user-su9pt2ig5w,"Memang harus kompak ,demi NKRI maju ,jaya , sejahtera,,sekarang udah jadi pak ,saya titipkan bapak untuk menjadi pemimpin yg amanah ya pak jangn sampai kita rakyat jadi sengsara pak , terimakasih selamat bertugas pak presidenku",,0.0
2024-05-14T02:19:34Z,@user-ul9uz2rc2l,Malah open mic di kompas,,0.0
2024-05-14T02:08:25Z,@sarifudin2135,Buktikan,,0.0
2024-05-14T02:00:13Z,@rusmanahmad4981,"Anda itu dipilih oleh rakyat, jadi minta dukung dari rakyat,bukan mantan persiden,",,0.0
2024-05-14T01:44:19Z,@yudiastuti2171,Ya ya ya..ditunggu ya pak..janji2mu..jgn asbun,,0.0
2024-05-14T01:35:29Z,@subariahjogja3107,"Mulai banyak omong juga Prabowo ini, sudahlah jangan terlalu banyak omong Ndak malah keseleo lidah",,0.0
2024-05-14T01:32:39Z,@nineseven537,"Arogan sekali bapak ini, mulai nampak wajah aslinya.. skrg udh gk gemoy yaaa",,0.0
2024-05-14T01:31:18Z,@NyobaKreatif,Indonesia BERDIKARI,,0.0
2024-05-14T01:18:38Z,@ettyjumiaty1886,"klw sy peribadi malu jd peresidain krn curang,walaupun dimenangkan krn udh sekongkol.",,0.0
2024-05-14T01:20:14Z,@tugasnitizen,Junjunganmu dh turun pangkat ngejar jabatan jdi gubernur DKI....mending lu julatin,,0.0
2024-05-14T01:18:29Z,@user-tv5ys1jr3x,Mantap di tunggu kerja nyatanya pak,,0.0
2024-05-14T01:12:45Z,@salamahaw8185,ini manusia yg haus kekuasa an jadi g bisa nahan mulutnya dasar si pelanggar segalanya wo mulut itu jaga kamu menangnya g bersih,,0.0
2024-05-14T01:07:08Z,@MuhammadSaw-z,Makin gila kegoblokan mereka terang2an bangga dengan nepotisme,,0.0
2024-05-14T01:05:29Z,@animepositif7317,"Ayuk Pak,indonesia memang bth sosok pemimpin yg keras,perbaiki  kepolisian atau tni yg ga bener,berantas opm,lawan DPR yg seenak jidat buang2 anggaran...",,0.0
2024-05-14T01:04:19Z,@user-li2yb3rv9w,"Ibarat orang hanyut di sungai, rumputpun jadi pegangan",,0.0
2024-05-14T01:04:16Z,@alambugisbelawa5100,Yang penting presideng yg mendukung bapak mempunyai ijazah asli bukan ijazah aspal,,0.0
2024-05-14T00:54:30Z,@winarnoarno3575,ya nggak ngapa2in pak cuma mau liat ajaaah... sama ikut joget2 ajah😅😅😅,,0.0
2024-05-14T00:48:12Z,@lalawijaya168,Cmn omon omon doang.... Persiapan korupsi berjamaah 😂,,0.0
2024-05-14T00:46:21Z,@user-zu8ss4jd4p,seratus prcen pk bowo mantap se x,,0.0
2024-05-14T00:40:08Z,@muswandi6128,Yg menelu elukn si wowo coba liat nanti ending bya,,0.0
2024-05-14T00:38:30Z,@muswandi6128,Buktikan klu bsa jngn omon omon  doangan,,0.0
2024-05-14T00:25:50Z,@umahaju2735,Indonesia cemas,,0.0
2024-05-14T00:13:04Z,@afandi0365,Omon omon,,0.0
2024-05-14T00:12:52Z,@olansolihunhadi3340,pak prabowo semakin kesini semakin arif semakin bijaksana semakin kelihatan orang yg sangat jujur terbuka dan sangat tulus hatinya di dalam mencintai nkri ini. ❤❤❤❤❤❤,,3.0
2024-05-14T01:06:09Z,@user-li2yb3rv9w,"Yang mengkhawatirkan orang disekitarnya, termasuk wapres nya juga",,1.0
2024-05-14T00:08:45Z,@MbahKung-zq6ni,Nah lo ngaku sendiri tu kan 😢😢😢😢,,0.0
2024-05-13T23:59:31Z,@user-iv9te8um8r,Waktu akan menjawab apakah indonesia akan berdiri di kaki sendiri?seperti omongan prabowo,,0.0
2024-05-13T23:56:29Z,@bergas975,"Krn keturunn jawa selatan, salah satu karakternya blak2an, yg penting jgn omon2",,0.0
2024-05-13T23:53:28Z,@shonhaj3312,Sombong amat  🤣🤣🤣,,0.0
2024-05-13T23:43:59Z,@suwardi6102,"Klo emang berani segera bahas uu perampasan,pemiskinan koruptor,,,kok malah yg didengungkan makan gratis itu cuma buat ajang korupsi",,0.0
2024-05-13T23:30:06Z,@salsabilasukaryo1056,Sdh kelihatan aslinya😂😂,,0.0
2024-05-13T23:28:41Z,@sholehkhant1182,Kenapa bukan DUKUNGAN dari RAKYAT yg NT BANGGAKAN ...,,0.0
2024-05-13T23:27:36Z,@YaniMr.-qv2ik,Ingat  sebelum di dukung namanya  beda ...setelah di dukung nama ganti ...macam  mana . Pagi  tahu . Siang tempe . Ehhh malam nya ber ubah .ONCOM.. tetap aja .awal nya kacang dele...,,1.0
2024-05-13T23:16:03Z,@badd1234,LAH BAPA DI PUTUSKAN DI MK .BAHWA PA PERSIDEN TIDAK TERLIBAT .😅😂 CUMAN LOGIKA RAKYAT CERDAS MASA BAPA GA DUKUNG ANAK .SELAMAT BEKERJA PA .JANJI BAPA 1 YG DI KENANG KASIH MAKAN GERATIS ANAK SEKOLAH🎉,,0.0
2024-05-13T23:15:25Z,@iistrisnawati3412,Wowo wowo. Kasian wooooo,,0.0
2024-05-13T23:07:04Z,@user-cl9bp3dv8e,Ya pantesan curang,,0.0
2024-05-13T23:06:22Z,@herisupriyanto8930,Bravo presidenku,,0.0
2024-05-13T23:02:57Z,@sampoernasampun8877,Kok kayak gini pak belum apa 2 udah mulai kelihatan,,0.0
2024-05-13T22:59:31Z,@masenuk1039,Mulai menunjukkan gaya keras?,,0.0
2024-05-13T22:43:22Z,@fakriadiadi1536,Nasi gratisnya gimana boy,,0.0
2024-05-13T22:42:45Z,@fakriadiadi1536,Alaaah....ngga ada ide sendiri sisisa orba,,0.0
2024-05-13T22:39:50Z,@user-iy8ss1sy7l,Maju pak de,,0.0
2024-05-13T22:38:00Z,@calonjenazah1013,"Andai saja pak Prabowo bisa seperti pak Soeharto,begal penjahat pencuri dan koruptor di basmi.",,0.0
2024-05-13T22:31:32Z,@burhanelon8194,Gimana ibu negara nya kapan di tetapkan?,,0.0
2024-05-13T22:30:49Z,@yaqineno3169,"Jangan besar hati PK, belum kerja,😂😂😂😂😂😂😂😂😂 nanti cawe cawe",,0.0
2024-05-13T22:25:30Z,@novralwijaya2778,wkwkwkwk,,0.0
2024-05-13T22:24:43Z,@user-yx7tw5lq9v,lucu deh 😂😂😂😂😂😂😂😂,,0.0
2024-05-13T22:23:04Z,@faizah7297,"kalau ksatria percaya diri ..cukup dukungan rakyat aja....bro. nggak perlu bangga didukung presiden2 gagal sebelumnya.....katanya menang pemilu,..kok masih nggak PD...omon omon tak bisa tipu hati...",,0.0
2024-05-13T22:06:09Z,@newcartoon991,Anda pikir pemerintahan anda akan barokah?<br>sepertinya tidak,,0.0
2024-05-13T21:31:43Z,@mbahkelik6762,penjilat,,0.0
2024-05-13T21:16:40Z,@RedoSono,"Arogan banget,belum dilantik sudah omon omon dukungan.tunjukkan kerja dan janji yg di ucapkan.rakyat nunggu hasilnya.negara punya rakyat...",,0.0
2024-05-13T21:10:38Z,@selamatkbsaragih7863,😂😂😂😂....<br>Omong kosong,,0.0
2024-05-13T21:09:18Z,@HardyHardiman-iv8pn,Ngomong opo to woooo kowe ki ????,,0.0
2024-05-13T21:01:18Z,@user-mb3iv7ij2t,Ymg membantu nggk mengakui. Yng di bantu membuka aiibnya sendiri. Berarti kalau nggk di bantu nggk kepilih lg.. Wkwkwk,,0.0
2024-05-13T20:57:55Z,@user-mb3iv7ij2t,Omongan calon pemimpin spt ini nyakiti hati rakyat. Di bantu cara nggk bener bangga. Ya Tuhanku selamatkan negri ini. Smin.,,0.0
2024-05-13T20:48:49Z,@umiyasih2081,Blm dilantik...sudah terjadi kesejahteraan rakyat turun drastis terutama uang kuliah...,,0.0
2024-05-13T20:46:14Z,@RudiWidianto-cf3jr,<b>BISA NYA CUMA OMON OMON OMON ..</b> 😅😂🤣,,0.0
2024-05-13T20:32:49Z,@oktafortalisa2857,Orang yg sungguh punya komitmen dan punya prinsip....SALLLUUUTTT..!,,0.0
2024-05-13T20:22:06Z,@cintakayla7583,Gimana lo aja woo...yg penting indonesia dan rakyat nya selamat,,0.0
2024-05-13T19:55:10Z,@jKubilaikhan,OGAH BANGET DI PIMPIN. OLEH PENCULIK PEMBUNUH YANG JALAN SUDAH PINCANG KARENA STROKE  SUDAH 2X  😂😂😂😂,,1.0
2024-05-13T19:45:38Z,@SaelahUmar-mi9gv,Mau apa..? angkat ajah derajat timses 2019... PT sy bangkrut. Sampai sekarang..,,0.0
2024-05-13T19:43:29Z,@tamantunishandhiono647,Benar kata Gus Dur orang yg paling ikhlas adalah Prabowo . Salut pada Bapak ...,,2.0
2024-05-13T19:05:23Z,@bowo1551,Buktikan jgn omon2,,0.0
2024-05-13T18:33:26Z,@MFTHYN,Negara kita gak bakalan maju<br>kalau kalau masih penakut tidak mau bertindak pada yng bersalah,,0.0
2024-05-13T18:23:44Z,@user-fl3bk2tn8i,"Pak pres,Koruptor tembak mati pak",,0.0
2024-05-13T18:15:03Z,@OppoA3s-bz1rd,"Nasip...nasip....nasip...bangsaku , negaraku Indonesia.....",,0.0
2024-05-13T18:10:14Z,@OppoA3s-bz1rd,"Orang tidak butuh bicara bayak,,,  karna bicara itu cuma menghasilkan TEPOK tangan saja....",,0.0
2024-05-13T18:09:46Z,@jedidazuri8817,TANDAI .. TANDAI ..SAYA YAKIN .. OTORITER WONG IKI,,0.0
2024-05-13T18:00:32Z,@dutadavadeva3831,Joko Widodo bisa kerja... Prabowo bisa nonton orang kerja 😂,,0.0
2024-05-13T17:59:33Z,@olgaalhamra6211,omon omon truss,,0.0
2024-05-13T17:55:32Z,@omtotot,Macan kehilangan taring 🤣🤣,,0.0
2024-05-13T17:42:20Z,@tazmanian9555,Mbèlgedes.....,,0.0
2024-05-13T17:38:35Z,@NanoGusmara-ro5et,benar pk prabowo bapak harus kuwat harus cerdas harus adil harus jujur demi memajukan bangsa ini biar negara lebih maju lebih kuwat lebih makmur saya pesan sama pk prabowo sekolah bangsa ini harus dibebaskan dari pembayaran apun itu biar anak&quot; kita lebih cerdas dan kuwat,,0.0
2024-05-13T17:38:05Z,@PutraArya-uv1ui,Didukung siapa pun gak bakal ngaruh apapun bagi masyarakat <br>Yg bikin pengaruh itu <br>Merealisasikan janji yg sudah bapa buat<br>Terutama kesejahteraan rakyat <br>Sama hukum koruptor tolong di perberat pak bila perlu hukum mati,,0.0
2024-05-13T17:06:32Z,@sunarponarpo200,"RAKYAT MENANTI SUSU GRATIS DAN MAKAN GRATIS , JANGAN  OMON OMON",,0.0
2024-05-13T17:01:22Z,@sunarponarpo200,JUJUR KAMI BELUM TAHU DARI MANA RUMUSNYA P PRABOWO  DI PILIH RAKYAT 50 %. OMON OMON AH,,0.0
2024-05-13T16:58:28Z,@Penghobi07,"Pasti donk pak harto dukung pak prabowo...kan pak harto idola kami..<br><br>Tolong pak, premanisme, begal, harga pangan dan pakan, bbm dikembalikan seperti zamannya pak harto",,0.0
2024-05-13T16:57:42Z,@sunarponarpo200,"Jangan joget joget dulu dan jangan janji janji dulu buktikan  kerjamu untuk rakyat ,",,0.0
2024-05-13T16:53:27Z,@sunarponarpo200,Dukungan penjilat,,0.0
2024-05-13T16:52:40Z,@sunarponarpo200,Pedukung pemeras  dan koruptor,,0.0
2024-05-13T16:41:43Z,@Yokoubus,❤❤❤❤❤,,0.0
2024-05-13T16:41:19Z,@Yokoubus,❤❤❤❤,,0.0
2024-05-13T16:40:59Z,@Yokoubus,❤❤❤❤❤❤,,0.0
2024-05-13T16:38:33Z,@ghhhyrrayaga5668,Mantab jujurndan terbuka !,,0.0
2024-05-13T16:26:19Z,@Anwar-vh2vv,Per caya Diri aja pak.kan 58%,,0.0
2024-05-13T16:23:07Z,@supikuswatibu9934,Rakyat Indonesia nunggu kerja Bpk. Tuk menyejahterakan rakyatnya,,0.0
2024-05-13T16:10:39Z,@yulipurwanto9960,Mantapp aslinya kelihatan👍👍👍,,0.0
2024-05-13T15:50:26Z,@idasidabutar108,"Yaah kalau dukung beneran, minta dong kenaikan Bbm saat ini 😀😅seperti yg di minta pak Lurah sama pendahulunya. Minyak dunia naik lho..kalau di subsidi maka hutang akan semakin bengkak. Nanti progran makan siang gretongan nggak ada 😂",,0.0
2024-05-13T15:49:25Z,@user-uk4gw4rr6r,Pengen nengok mimik muka Megawati yg selama ini mencekik rakyat,,0.0
2024-05-13T15:39:31Z,@rayzanharyarizky5708,Buktikan kalau kau seorang pejuang... Ngomong donk yg di bnyak kan.. Duh gak bnget,,1.0
2024-05-13T15:38:02Z,@rayzanharyarizky5708,Wkwkwkw.. Wkwkkwkwkwkw.. Lucu lucu,,1.0
2024-05-13T15:27:02Z,@tajuddintajud5533,Klo gk didukung jkwi anda gk bakal dpt 58 % wo..l,,0.0
2024-05-13T15:21:54Z,@sugihrussugihrus1491,Jgn hanya omon-omon,,0.0
2024-05-13T15:20:54Z,@Nyorocosdewe,Siap2 nunggu makan gratis,,0.0
2024-05-13T15:17:32Z,@Owl.Fpv_JFF,Hopeless,,0.0
2024-05-13T15:16:39Z,@user-ur3li1sq3z,Manusia GK abadi bos,,0.0
2024-05-13T15:11:19Z,@muhamadtaufik7521,Tapi siapapun persidenya sebaik apapun persidenya .kl ga kuat ga teguh pendirian  tantanganya beraat .,,0.0
2024-05-13T15:06:54Z,@novakembuan3319,Respect buat bp Prabowo 🙏🙏🇮🇩🇮🇩,,0.0
2024-05-13T14:56:52Z,@rohminfa6075,"Keren pak..memang saat inilah waktu yg tepat,bkn 2014 bkn 2019 tp 2024..semakin matang",,0.0
2024-05-13T14:55:13Z,@aronilaia1847,mantap,,0.0
2024-05-13T14:54:22Z,@user-rd1wi9fh6y,Oke lah pak. Semoga kedepan bisa membawa indonesia menjadi lebih baik. Hentikan tangisan anak bangsa yg susah mencari pekerjaan,,0.0
2024-05-13T14:53:27Z,@windariana9828,Luar biasa pak Prabowo yess,,0.0
2024-05-13T14:53:18Z,@aronilaia1847,mantap prabowo,,0.0
2024-05-13T14:53:06Z,@eyangretno284,O2  tidak pantas RI.I  tidak berprestasi  minim pendidikanya  rekam jejak hitam. MEMALUKAN indonesia.,,0.0
2024-05-13T14:48:09Z,@kurniawankurniawan7254,Pak ko gitu pidatong,,0.0
2024-05-13T14:44:33Z,@suaeptantawi6902,KERJA NYATA JANGAN OMONG DOANG,,0.0
2024-05-13T14:44:05Z,@susenoseno3148,Ingat anda ketutunan china bapak mu pernah mengjianati bangsa RI,,0.0
2024-05-13T14:43:05Z,@susenoseno3148,Di dukung oleh tokoh koruptor dari partai perampok,,0.0
2024-05-13T14:36:08Z,@weidoop5327,Proxy server China baru pngganti mukidi si boneka unyu,,0.0
2024-05-13T14:33:41Z,@rusliruslicokro9878,Tak ada berada tempua bersarang rendah mendukung ada maksud,,0.0
2024-05-13T14:20:03Z,@fabrisoniceilyas2136,Aku bangga sama bpk ...orangnya jujur❤,,0.0
2024-05-13T14:14:01Z,@user-wz6bt4hv2u,Betuuul kiyai gusdur itu waly apa yg diucpkn psti bnr,,0.0
2024-05-13T14:02:45Z,@SudarmonoDanu,"Buktikan jalankan dulu programu makan susu gratis, jgn banyak bicara jgn bangga dulu",,0.0
2024-05-13T13:26:27Z,@ahm2dhusa3ni66,Mantap. Humoris tegas ga basa basi,,0.0
2024-05-13T13:20:50Z,@dediapriyanto6180,"Tolong pak prabowo, itu pahlawan devisa di kurangin, ksihan banyak anak kecel jadi korban percerayan orang tua nya",,0.0
2024-05-13T13:20:12Z,@supri4759,Angka 13 di mana mana anggka sial lihat aja kalo nggak<br> percaya,,0.0
2024-05-13T13:19:29Z,@CinWijaya-pk7gw,GENTLEMAN<br><br><br><br>❤❤❤❤❤❤❤❤❤❤,,0.0
2024-05-13T13:09:47Z,@user-cp5ei6ls6y,"Pak Prabowo seperti aku hitungannya kaya  aku mau masang togel Singapura,hahahahahaha. Biar tambah cerdas pemikiran supaya nanti ga lupa dg program nya makan siang gratis biar tambah cerdas rakyatnya, amin yarobal alamin.",,0.0
2024-05-13T13:09:07Z,@ibnu.rachmat,"trus aku harus bilang WOW, gitu?",,0.0
2024-05-13T13:09:07Z,@wimfi,Banyak omon,,0.0
